"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2022-09-21,"WEDNESDAY",3,21,38,38,2022-09-24,20220924,9,9,"SEP-22",202209,"SEP-22",202209,30,30,2022-09-30,2022-09-30,"SEPTEMBER","SEPTEMBER","Q3-22",20223,"Q3-22",20223,90,90,2022-09-30,2022-09-30,3,3,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-09-22,"THURSDAY ",4,22,38,38,2022-09-24,20220924,9,9,"SEP-22",202209,"SEP-22",202209,30,30,2022-09-30,2022-09-30,"SEPTEMBER","SEPTEMBER","Q3-22",20223,"Q3-22",20223,90,90,2022-09-30,2022-09-30,3,3,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-09-23,"FRIDAY   ",5,23,38,38,2022-09-24,20220924,9,9,"SEP-22",202209,"SEP-22",202209,30,30,2022-09-30,2022-09-30,"SEPTEMBER","SEPTEMBER","Q3-22",20223,"Q3-22",20223,90,90,2022-09-30,2022-09-30,3,3,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-09-24,"SATURDAY ",6,24,39,39,2022-10-01,20221001,9,9,"SEP-22",202209,"SEP-22",202209,30,30,2022-09-30,2022-09-30,"SEPTEMBER","SEPTEMBER","Q3-22",20223,"Q3-22",20223,90,90,2022-09-30,2022-09-30,3,3,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2021-07-19,"MONDAY   ",1,19,29,29,2021-07-24,20210724,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-20,"TUESDAY  ",2,20,29,29,2021-07-24,20210724,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-21,"WEDNESDAY",3,21,29,29,2021-07-24,20210724,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-22,"THURSDAY ",4,22,29,29,2021-07-24,20210724,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-23,"FRIDAY   ",5,23,30,30,2021-07-24,20210724,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-24,"SATURDAY ",6,24,30,30,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-25,"SUNDAY   ",7,25,30,30,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-26,"MONDAY   ",1,26,30,30,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-27,"TUESDAY  ",2,27,30,30,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-28,"WEDNESDAY",3,28,30,30,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-29,"THURSDAY ",4,29,30,30,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-30,"FRIDAY   ",5,30,31,31,2021-07-31,20210731,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-07-31,"SATURDAY ",6,31,31,31,2021-08-07,20210807,7,7,"JUL-21",202107,"JUL-21",202107,31,31,2021-07-31,2021-07-31,"JULY     ","JULY     ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-01,"SUNDAY   ",7,1,31,31,2021-08-07,20210807,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-02,"MONDAY   ",1,2,31,31,2021-08-07,20210807,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-03,"TUESDAY  ",2,3,31,31,2021-08-07,20210807,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-04,"WEDNESDAY",3,4,31,31,2021-08-07,20210807,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-05,"THURSDAY ",4,5,31,31,2021-08-07,20210807,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-06,"FRIDAY   ",5,6,32,32,2021-08-07,20210807,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-07,"SATURDAY ",6,7,32,32,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-08,"SUNDAY   ",7,8,32,32,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-09,"MONDAY   ",1,9,32,32,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-10,"TUESDAY  ",2,10,32,32,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-11,"WEDNESDAY",3,11,32,32,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-12,"THURSDAY ",4,12,32,32,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-13,"FRIDAY   ",5,13,33,33,2021-08-14,20210814,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2021-08-14,"SATURDAY ",6,14,33,33,2021-08-21,20210821,8,8,"AUG-21",202108,"AUG-21",202108,31,31,2021-08-31,2021-08-31,"AUGUST   ","AUGUST   ","Q3-21",20213,"Q3-21",20213,90,90,2021-09-30,2021-09-30,3,3,2021,2021,2021,2021,365,365,2021-12-31,2021-12-31
2022-12-10,"SATURDAY ",6,10,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-11,"SUNDAY   ",7,11,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-12,"MONDAY   ",1,12,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-13,"TUESDAY  ",2,13,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-14,"WEDNESDAY",3,14,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-15,"THURSDAY ",4,15,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-16,"FRIDAY   ",5,16,50,50,2022-12-17,20221217,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-17,"SATURDAY ",6,17,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-18,"SUNDAY   ",7,18,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-19,"MONDAY   ",1,19,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-20,"TUESDAY  ",2,20,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-21,"WEDNESDAY",3,21,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-22,"THURSDAY ",4,22,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-23,"FRIDAY   ",5,23,51,51,2022-12-24,20221224,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-24,"SATURDAY ",6,24,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-25,"SUNDAY   ",7,25,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-26,"MONDAY   ",1,26,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-27,"TUESDAY  ",2,27,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-28,"WEDNESDAY",3,28,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-29,"THURSDAY ",4,29,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-30,"FRIDAY   ",5,30,52,52,2022-12-31,20221231,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-12-31,"SATURDAY ",6,31,53,53,2023-01-07,20230107,12,12,"DEC-22",202212,"DEC-22",202212,31,31,2022-12-31,2022-12-31,"DECEMBER ","DECEMBER ","Q4-22",20224,"Q4-22",20224,90,90,2022-12-31,2022-12-31,4,4,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2023-01-01,"SUNDAY   ",7,1,1,1,2023-01-07,20230107,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-02,"MONDAY   ",1,2,1,1,2023-01-07,20230107,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-03,"TUESDAY  ",2,3,1,1,2023-01-07,20230107,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-04,"WEDNESDAY",3,4,1,1,2023-01-07,20230107,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-05,"THURSDAY ",4,5,1,1,2023-01-07,20230107,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-06,"FRIDAY   ",5,6,1,1,2023-01-07,20230107,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-07,"SATURDAY ",6,7,1,1,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-08,"SUNDAY   ",7,8,2,2,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-09,"MONDAY   ",1,9,2,2,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-10,"TUESDAY  ",2,10,2,2,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-11,"WEDNESDAY",3,11,2,2,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-12,"THURSDAY ",4,12,2,2,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-13,"FRIDAY   ",5,13,2,2,2023-01-14,20230114,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-14,"SATURDAY ",6,14,2,2,2023-01-21,20230121,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-01-15,"SUNDAY   ",7,15,3,3,2023-01-21,20230121,1,1,"JAN-23",202301,"JAN-23",202301,31,31,2023-01-31,2023-01-31,"JANUARY  ","JANUARY  ","Q1-23",20231,"Q1-23",20231,90,90,2023-03-31,2023-03-31,1,1,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2022-05-01,"SUNDAY   ",7,1,18,18,2022-05-07,20220507,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-02,"MONDAY   ",1,2,18,18,2022-05-07,20220507,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-03,"TUESDAY  ",2,3,18,18,2022-05-07,20220507,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-04,"WEDNESDAY",3,4,18,18,2022-05-07,20220507,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-05,"THURSDAY ",4,5,18,18,2022-05-07,20220507,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-06,"FRIDAY   ",5,6,18,18,2022-05-07,20220507,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-07,"SATURDAY ",6,7,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-08,"SUNDAY   ",7,8,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-09,"MONDAY   ",1,9,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-10,"TUESDAY  ",2,10,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-11,"WEDNESDAY",3,11,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-12,"THURSDAY ",4,12,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
2022-05-13,"FRIDAY   ",5,13,19,19,2022-05-14,20220514,5,5,"MAY-22",202205,"MAY-22",202205,31,31,2022-05-31,2022-05-31,"MAY      ","MAY      ","Q2-22",20222,"Q2-22",20222,90,90,2022-06-30,2022-06-30,2,2,2022,2022,2022,2022,365,365,2022-12-31,2022-12-31
